Track: 2025-05-18 07-34-26	RC-102-008228	 	EC
Timestamp	Time	Latitude	Longitude	Accuracy	DoseRate	CountRate	Comment
133920416700190000	2025-05-18 11:34:30	34.3049479	-84.0842722	100	6.71	4.87	 
133920416706500000	2025-05-18 11:34:30	34.3049389	-84.0842624	11.4	6.71	4.88	 
133920416805160000	2025-05-18 11:34:40	34.3049009	-84.0843026	9.13	6.44	4.88	 
133920416855250000	2025-05-18 11:34:45	34.3049128	-84.0842952	7.86	6.63	4.93	 
133920416905510000	2025-05-18 11:34:50	34.3049097	-84.0842901	6.61	6.43	4.94	 
133920416955710000	2025-05-18 11:34:55	34.3049106	-84.0842796	6.41	6.59	4.93	 
133920417005880000	2025-05-18 11:35:00	34.3049368	-84.0842533	5.65	6.59	4.96	 
133920417055780000	2025-05-18 11:35:05	34.3049476	-84.0842388	4.73	6.79	4.99	 
133920417105950000	2025-05-18 11:35:10	34.304954	-84.0842341	4.56	6.56	4.96	 
133920417155930000	2025-05-18 11:35:15	34.3049572	-84.0842376	4.96	6.56	5	 
133920417205880000	2025-05-18 11:35:20	34.3049412	-84.0842439	4.43	6.83	5.01	 
133920417255880000	2025-05-18 11:35:25	34.3049475	-84.0842441	4.48	6.85	5.01	 
133920417305980000	2025-05-18 11:35:30	34.3049624	-84.0842433	4.97	6.97	5.01	 
133920417355850000	2025-05-18 11:35:35	34.3049673	-84.0842479	4.38	7.18	5.01	 
133920417405700000	2025-05-18 11:35:40	34.304966	-84.0842454	4.36	7.18	4.99	 
133920417456040000	2025-05-18 11:35:45	34.304961	-84.0842498	4.84	7.2	5.01	 
133920417506130000	2025-05-18 11:35:50	34.3049621	-84.0842449	4.27	7.21	4.96	 
133920417556070000	2025-05-18 11:35:55	34.3049675	-84.0842431	4.28	7.12	4.96	 
133920417605350000	2025-05-18 11:36:00	34.3049688	-84.0842433	4.82	7.09	4.93	 
133920417655220000	2025-05-18 11:36:05	34.3049747	-84.0842451	4.56	6.91	4.96	 
133920417705450000	2025-05-18 11:36:10	34.3049687	-84.0842349	4.6	7.12	5.03	 
133920417755530000	2025-05-18 11:36:15	34.3049645	-84.0842377	5.16	7.09	5.05	 
133920417805390000	2025-05-18 11:36:20	34.304993	-84.0842477	4.43	7	5.07	 
133920417855430000	2025-05-18 11:36:25	34.3050032	-84.0842519	4.5	6.99	5.06	 
133920417905330000	2025-05-18 11:36:30	34.305002	-84.0842457	4.91	7.04	5.03	 
133920417955480000	2025-05-18 11:36:35	34.3050032	-84.0842546	4.6	7.06	5.04	 
133920418005420000	2025-05-18 11:36:40	34.3050036	-84.0842622	4.45	7.02	5.06	 
133920418055710000	2025-05-18 11:36:45	34.3049926	-84.0842642	4.36	6.58	5.1	 
133920418105410000	2025-05-18 11:36:50	34.3049879	-84.0842613	4.35	6.42	5.08	 
133920418155450000	2025-05-18 11:36:55	34.3049917	-84.0842567	4.46	6.5	5.07	 
133920418205240000	2025-05-18 11:37:00	34.3050064	-84.0842486	4.85	6.69	5.11	 
133920418255200000	2025-05-18 11:37:05	34.3049972	-84.0842468	4.97	6.64	5.1	 
133920418305220000	2025-05-18 11:37:10	34.3049922	-84.0842455	4.49	6.69	5.11	 
133920418355200000	2025-05-18 11:37:15	34.304997	-84.0842441	4.26	6.7	5.05	 
133920418405510000	2025-05-18 11:37:20	34.305007	-84.0842471	4.38	6.56	4.98	 
