Track: 2025-06-09 06-17-30	RC-102-008228	 	EC
Timestamp	Time	Latitude	Longitude	Accuracy	DoseRate	CountRate	Comment
133939378519830000	2025-06-09 10:17:31	34.3047993	-84.0843572	35.4	7.44	4.35	 
133939378523850000	2025-06-09 10:17:32	34.3047994	-84.0843573	35.4	7.44	4.35	 
133939378568710000	2025-06-09 10:17:36	34.3048071	-84.0843461	36.7	7.3	4.36	 
133939378619000000	2025-06-09 10:17:41	34.3048193	-84.0843103	29.2	7.04	4.34	 
133939378668820000	2025-06-09 10:17:46	34.3048215	-84.0842951	10.3	6.88	4.33	 
133939378710620000	2025-06-09 10:17:51	34.3048326	-84.0843088	8.67	6.87	4.34	 
133939378753510000	2025-06-09 10:17:55	34.3048453	-84.0843112	8.37	6.64	4.3	 
133939378794890000	2025-06-09 10:17:59	34.3048472	-84.0843153	7.32	5.59	3.39	 
133939378836130000	2025-06-09 10:18:03	34.3048478	-84.0843227	6	5.59	3.39	 
133939378883960000	2025-06-09 10:18:08	34.3048446	-84.0843286	4.74	5.71	3.41	 
133939378926560000	2025-06-09 10:18:12	34.3048436	-84.0843297	4.11	5.7	3.39	 
133939378969770000	2025-06-09 10:18:16	34.3048455	-84.0843243	4.03	5.77	3.37	 
133939379016300000	2025-06-09 10:18:21	34.3048466	-84.0843236	3.7	5.9	3.33	 
133939379066120000	2025-06-09 10:18:26	34.3048506	-84.0843213	3.35	5.96	3.3	 
133939379109690000	2025-06-09 10:18:30	34.304797	-84.0843641	91	5.98	3.29	 
133939379157600000	2025-06-09 10:18:35	34.304822	-84.0843337	39	5.97	3.26	 
133939379207800000	2025-06-09 10:18:40	34.3048307	-84.0843283	34	5.94	3.25	 
133939379257890000	2025-06-09 10:18:45	34.3048318	-84.0843272	30	6.07	3.28	 
133939379307690000	2025-06-09 10:18:50	34.3048361	-84.084325	28	6.36	3.3	 
133939379357810000	2025-06-09 10:18:55	34.3048491	-84.0843098	37	6.48	3.3	 
133939379407760000	2025-06-09 10:19:00	34.3048198	-84.084312	28	6.7	3.32	 
133939379458110000	2025-06-09 10:19:05	34.3047981	-84.0843098	26	6.75	3.35	 
133939379507900000	2025-06-09 10:19:10	34.3047656	-84.0843033	23	6.97	3.38	 
133939379558100000	2025-06-09 10:19:15	34.3047254	-84.084299	22	7.17	3.41	 
133939379597940000	2025-06-09 10:19:19	34.3047178	-84.0841948	23	7.16	3.4	 
133939379628120000	2025-06-09 10:19:22	34.3046994	-84.0839908	21	7.16	3.38	 
133939379648140000	2025-06-09 10:19:24	34.3046875	-84.0838194	21	7.14	3.36	 
133939379668090000	2025-06-09 10:19:26	34.3046788	-84.0836338	22	7.03	3.35	 
133939379688170000	2025-06-09 10:19:28	34.3046723	-84.0834429	23	6.92	3.34	 
133939379708030000	2025-06-09 10:19:30	34.3046636	-84.0832508	23	6.9	3.34	 
133939379728010000	2025-06-09 10:19:32	34.304656	-84.0830598	24	6.93	3.32	 
133939379748300000	2025-06-09 10:19:34	34.3046495	-84.0828732	24	6.9	3.29	 
133939380168420000	2025-06-09 10:20:16	34.3025141	-84.0809461	17	7.28	3.18	 
133939380188560000	2025-06-09 10:20:18	34.3021484	-84.0810546	16	7.26	3.17	 
133939380208560000	2025-06-09 10:20:20	34.3017827	-84.0811653	17	7.3	3.18	 
133939380228520000	2025-06-09 10:20:22	34.3014171	-84.0812782	16	7.29	3.19	 
133939380248570000	2025-06-09 10:20:24	34.3010481	-84.0813932	15	7.33	3.2	 
133939380268550000	2025-06-09 10:20:26	34.3006814	-84.0815093	15	7.49	3.21	 
133939380288610000	2025-06-09 10:20:28	34.3003103	-84.0816232	15	7.58	3.22	 
133939380308540000	2025-06-09 10:20:30	34.2999403	-84.0817404	14	7.67	3.24	 
133939380328620000	2025-06-09 10:20:32	34.2995789	-84.0818598	14	7.68	3.26	 
133939380348700000	2025-06-09 10:20:34	34.2992317	-84.0819802	13	8.01	3.29	 
133939380368580000	2025-06-09 10:20:36	34.2988975	-84.0821278	13	8.02	3.3	 
133939380388630000	2025-06-09 10:20:38	34.2985796	-84.0823155	13	8.03	3.31	 
133939380408590000	2025-06-09 10:20:40	34.2982758	-84.0825401	13	8.03	3.31	 
133939380428620000	2025-06-09 10:20:42	34.2979871	-84.082794	13	8.07	3.31	 
133939380448740000	2025-06-09 10:20:44	34.2977105	-84.0830729	13	7.98	3.33	 
133939380468650000	2025-06-09 10:20:46	34.2974403	-84.0833637	12	7.76	3.33	 
133939380488730000	2025-06-09 10:20:48	34.2971636	-84.0836545	12	7.72	3.32	 
133939380508710000	2025-06-09 10:20:50	34.2968815	-84.0839474	12	7.72	3.32	 
133939380528750000	2025-06-09 10:20:52	34.2965907	-84.0842469	12	7.74	3.34	 
133939380548720000	2025-06-09 10:20:54	34.2963009	-84.0845464	12	7.8	3.36	 
133939380568780000	2025-06-09 10:20:56	34.296008	-84.0848448	12	7.82	3.39	 
133939380588770000	2025-06-09 10:20:58	34.2957215	-84.0851443	11	7.82	3.4	 
133939380608870000	2025-06-09 10:21:00	34.2954361	-84.0854437	11	7.88	3.41	 
133939380628920000	2025-06-09 10:21:02	34.2951497	-84.0857432	11	7.59	3.41	 
133939380648770000	2025-06-09 10:21:04	34.2948654	-84.0860394	11	7.6	3.43	 
133939380668840000	2025-06-09 10:21:06	34.2945898	-84.0863259	11	7.59	3.43	 
