Track: 2025-06-14 14-11-11	RC-102-008228	 	EC
Timestamp	Time	Latitude	Longitude	Accuracy	DoseRate	CountRate	Comment
133943982744200000	2025-06-14 18:11:14	34.3049966	-84.0842776	4.84	10.7	5.67	 
133943982795710000	2025-06-14 18:11:19	34.3049966	-84.0842776	4.84	10.4	5.62	 
133943982800740000	2025-06-14 18:11:20	34.3049495	-84.0842745	11.1	10.4	5.61	 
133943982844770000	2025-06-14 18:11:24	34.3049549	-84.0842538	33.6	10.1	5.61	 
133943982894830000	2025-06-14 18:11:29	34.3049799	-84.0842313	26	10.1	5.63	 
133943982943870000	2025-06-14 18:11:34	34.3048721	-84.0842365	11.9	10.2	5.64	 
133943982974330000	2025-06-14 18:11:37	34.3048218	-84.0842208	9.95	10.1	5.67	 
133943983023920000	2025-06-14 18:11:42	34.3047913	-84.0842111	9.77	10.1	5.68	 
133943983074100000	2025-06-14 18:11:47	34.3048009	-84.0842181	9.39	9.91	5.65	 
133943983123910000	2025-06-14 18:11:52	34.3048212	-84.0842262	7.52	10.1	5.65	 
133943983173910000	2025-06-14 18:11:57	34.3048274	-84.0842288	6.86	10.4	5.64	 
133943983224010000	2025-06-14 18:12:02	34.3048313	-84.0842306	6.53	10.4	5.7	 
133943983274130000	2025-06-14 18:12:07	34.3048324	-84.084231	6.7	10.1	5.69	 
133943983324270000	2025-06-14 18:12:12	34.3048328	-84.0842311	5.84	10.2	5.72	 
133943983373980000	2025-06-14 18:12:17	34.3048343	-84.0842263	6.04	10.1	5.73	 
133943983423820000	2025-06-14 18:12:22	34.3048357	-84.084227	5.36	10.4	5.77	 
133943983474020000	2025-06-14 18:12:27	34.3048409	-84.084227	5.86	10.4	5.81	 
133943983523950000	2025-06-14 18:12:32	34.3048419	-84.0842269	6.62	10.6	5.81	 
133943983574010000	2025-06-14 18:12:37	34.3048424	-84.0842272	7.93	10.5	5.84	 
133943983624150000	2025-06-14 18:12:42	34.3048459	-84.0842288	18.2	10.9	5.79	 
133943983673890000	2025-06-14 18:12:47	34.3048615	-84.0842338	8.5	11	5.79	 
133943983724060000	2025-06-14 18:12:52	34.3048703	-84.0842429	8.99	11.2	5.76	 
133943983773980000	2025-06-14 18:12:57	34.3048723	-84.0842441	17.1	11.1	5.73	 
