Track: 2025-05-19 06-09-17	RC-102-008228	 	EC
Timestamp	Time	Latitude	Longitude	Accuracy	DoseRate	CountRate	Comment
133921229596940000	2025-05-19 10:09:19	34.3049084	-84.0842539	100	8.48	5.23	 
133921229604030000	2025-05-19 10:09:20	34.3049428	-84.0843153	11.5	8.48	5.23	 
133921229704860000	2025-05-19 10:09:30	34.3049406	-84.0843167	18.7	8.28	5.2	 
133921229755250000	2025-05-19 10:09:35	34.3049384	-84.0843424	6.04	8.15	5.16	 
133921229801020000	2025-05-19 10:09:40	34.3049448	-84.0843417	3.99	8.13	5.13	 
133921229846470000	2025-05-19 10:09:44	34.3049462	-84.0843483	3.63	8.25	5.19	 
133921229896510000	2025-05-19 10:09:49	34.3049342	-84.084327	5.91	8.19	5.13	 
133921229946260000	2025-05-19 10:09:54	34.3049451	-84.0843365	11.6	8.06	5.12	 
133921229996780000	2025-05-19 10:09:59	34.3049479	-84.0843232	11.2	7.95	5.12	 
133921230045980000	2025-05-19 10:10:04	34.3049443	-84.0843333	9.58	7.94	5.11	 
133921230091080000	2025-05-19 10:10:09	34.3049413	-84.084341	4.81	7.86	5.05	 
133921230136380000	2025-05-19 10:10:13	34.3049426	-84.0843448	3.9	7.77	4.97	 
133921230186750000	2025-05-19 10:10:18	34.304944	-84.0843387	4.13	7.85	4.95	 
133921230228480000	2025-05-19 10:10:22	34.3049439	-84.0843406	4.15	7.85	4.98	 
133921230272830000	2025-05-19 10:10:27	34.304944	-84.0843406	3.92	7.86	5.02	 
133921230314100000	2025-05-19 10:10:31	34.3049398	-84.0843241	3.81	7.9	4.97	 
133921230356320000	2025-05-19 10:10:35	34.3049322	-84.0843082	3.58	7.7	4.95	 
133921230399380000	2025-05-19 10:10:39	34.30493	-84.084298	3.78	7.81	4.93	 
133921230446490000	2025-05-19 10:10:44	34.3049225	-84.084298	3.89	7.66	4.9	 
133921230494070000	2025-05-19 10:10:49	34.3048987	-84.0842988	3.84	7.87	4.92	 
133921230536320000	2025-05-19 10:10:53	34.304887	-84.0843057	4.32	7.76	4.88	 
133921230581230000	2025-05-19 10:10:58	34.3048529	-84.0843132	4.36	7.81	4.9	 
133921230624350000	2025-05-19 10:11:02	34.3048169	-84.0843186	5.05	7.62	4.89	 
133921230666400000	2025-05-19 10:11:06	34.3048328	-84.0843083	4.71	7.49	4.83	 
133921230708070000	2025-05-19 10:11:10	34.3048452	-84.0843064	4.67	7.53	4.84	 
133921230755150000	2025-05-19 10:11:15	34.3048873	-84.0843258	4.3	7.26	4.85	 
133921230796460000	2025-05-19 10:11:19	34.3048845	-84.0842913	4.36	7.25	4.83	 
133921230840210000	2025-05-19 10:11:24	34.3048769	-84.0842944	4.5	7.1	4.85	 
133921230880600000	2025-05-19 10:11:28	34.3048619	-84.0842825	5.06	7.1	4.8	 
133921230926560000	2025-05-19 10:11:32	34.3048196	-84.0842697	6.9	7.27	4.79	 
133921230968210000	2025-05-19 10:11:36	34.3048384	-84.084284	6.91	7.12	4.74	 
133921231015430000	2025-05-19 10:11:41	34.3048432	-84.0842878	6.26	6.99	4.72	 
133921231056950000	2025-05-19 10:11:45	34.3048829	-84.0843152	5.88	6.65	4.68	 
133921231106300000	2025-05-19 10:11:50	34.3049011	-84.084317	6.32	6.54	4.68	 
133921231150130000	2025-05-19 10:11:55	34.3049187	-84.0842983	6.67	6.34	4.64	 
133921231195840000	2025-05-19 10:11:59	34.3049276	-84.0843078	6.57	6.34	4.61	 
133921231242480000	2025-05-19 10:12:04	34.3049261	-84.0843096	6.99	6.35	4.54	 
133921231283670000	2025-05-19 10:12:08	34.304922	-84.0843186	6.86	6.51	4.55	 
133921231326540000	2025-05-19 10:12:12	34.3049266	-84.0843128	6.86	6.64	4.55	 
133921231377050000	2025-05-19 10:12:17	34.3049251	-84.0843135	7.14	6.37	4.57	 
133921231426770000	2025-05-19 10:12:22	34.3049257	-84.0843138	7.04	6.23	4.52	 
133921231470660000	2025-05-19 10:12:27	34.3049277	-84.0843164	6.68	6.22	4.5	 
133921231512910000	2025-05-19 10:12:31	34.3049301	-84.0843177	82.9	6.23	4.44	 
133921231556010000	2025-05-19 10:12:35	34.3049334	-84.0843348	11.7	6.08	4.43	 
133921231606590000	2025-05-19 10:12:40	34.3049321	-84.0843385	12.5	6.02	4.39	 
133921231651260000	2025-05-19 10:12:45	34.3049348	-84.0843207	9.94	6.05	4.35	 
133921231696750000	2025-05-19 10:12:49	34.3049387	-84.0843106	7.55	6.09	4.35	 
133921231738670000	2025-05-19 10:12:53	34.3049516	-84.0842834	7.27	6.1	4.37	 
133921231781320000	2025-05-19 10:12:58	34.3049418	-84.0842936	6.86	6.26	4.35	 
133921231823180000	2025-05-19 10:13:02	34.3049282	-84.0842985	6.65	6.32	4.33	 
133921231866420000	2025-05-19 10:13:06	34.3049282	-84.0842937	6.49	6.37	4.33	 
133921231910940000	2025-05-19 10:13:11	34.3049361	-84.0843037	6.2	6.32	4.3	 
133921231952640000	2025-05-19 10:13:15	34.3049356	-84.0843015	5.92	6.28	4.24	 
133921231996660000	2025-05-19 10:13:19	34.3049347	-84.0843011	6.06	6.22	4.2	 
133921232039040000	2025-05-19 10:13:23	34.3049299	-84.0842993	5.84	6	4.14	 
133921232080730000	2025-05-19 10:13:28	34.3049098	-84.0842932	5.61	5.97	4.13	 
133921232125470000	2025-05-19 10:13:32	34.3048661	-84.0842956	6.46	5.81	4.09	 
133921232168520000	2025-05-19 10:13:36	34.3048349	-84.0843102	6.87	5.76	4.09	 
133921232216380000	2025-05-19 10:13:41	34.304819	-84.0842944	7.71	5.82	4.05	 
133921232266760000	2025-05-19 10:13:46	34.3048329	-84.0842937	7.7	5.69	3.99	 
133921232316540000	2025-05-19 10:13:51	34.3048363	-84.0843122	6.14	5.68	3.95	 
133921232362790000	2025-05-19 10:13:56	34.3048414	-84.0843212	5.71	5.71	3.93	 
133921232406630000	2025-05-19 10:14:00	34.3048426	-84.0843172	5.36	5.56	3.89	 
133921232456480000	2025-05-19 10:14:05	34.304848	-84.0843085	5.41	5.57	3.86	 
133921232506760000	2025-05-19 10:14:10	34.3048504	-84.0843067	5.35	5.59	3.8	 
133921232556560000	2025-05-19 10:14:15	34.3048558	-84.0843072	5.39	5.57	3.78	 
133921232606650000	2025-05-19 10:14:20	34.3048598	-84.0843071	4.83	5.63	3.77	 
133921232648010000	2025-05-19 10:14:24	34.3048578	-84.0843038	4.58	5.66	3.76	 
133921232696590000	2025-05-19 10:14:29	34.3048594	-84.0843071	4.33	5.62	3.77	 
133921232746580000	2025-05-19 10:14:34	34.3048581	-84.0843067	4.29	5.48	3.75	 
133921232794680000	2025-05-19 10:14:39	34.3048576	-84.0843069	4.43	5.49	3.66	 
133921232836510000	2025-05-19 10:14:43	34.3048581	-84.0843063	5.24	5.49	3.63	 
133921232887150000	2025-05-19 10:14:48	34.3048573	-84.0843077	5.21	5.45	3.61	 
133921232930300000	2025-05-19 10:14:53	34.3048502	-84.0842942	5.14	5.5	3.6	 
133921232976710000	2025-05-19 10:14:57	34.3048569	-84.0842943	5.11	5.46	3.59	 
133921233017770000	2025-05-19 10:15:01	34.3048641	-84.084302	4.72	5.5	3.58	 
133921233059970000	2025-05-19 10:15:05	34.3048651	-84.084293	5.13	5.31	3.58	 
133921233106690000	2025-05-19 10:15:10	34.3048498	-84.0842906	5.44	5.5	3.59	 
133921233156290000	2025-05-19 10:15:15	34.3048575	-84.0842937	5.21	5.43	3.55	 
133921233206220000	2025-05-19 10:15:20	34.3048542	-84.0843117	4.75	5.43	3.51	 
133921233256520000	2025-05-19 10:15:25	34.3048508	-84.0843104	4.31	5.52	3.52	 
133921233306100000	2025-05-19 10:15:30	34.3048472	-84.084309	3.74	5.47	3.48	 
133921233351490000	2025-05-19 10:15:35	34.3048458	-84.0843132	3.31	5.66	3.51	 
133921233396000000	2025-05-19 10:15:39	34.304845	-84.0843146	2.21	5.78	3.47	 
133921233418580000	2025-05-19 10:15:41	34.3047894	-84.0842035	58	5.76	3.45	 
133921233465550000	2025-05-19 10:15:46	34.3047927	-84.0841948	52	5.42	3.45	 
133921233515450000	2025-05-19 10:15:51	34.3047916	-84.0841927	47	5.36	3.45	 
133921233565710000	2025-05-19 10:15:56	34.304707	-84.0843825	136	5.48	3.48	 
133921233615640000	2025-05-19 10:16:01	34.3046918	-84.0843598	79	5.54	3.46	 
133921233665720000	2025-05-19 10:16:06	34.3046527	-84.0843359	58	5.61	3.4	 
133921233715560000	2025-05-19 10:16:11	34.3046657	-84.0842393	61	5.49	3.38	 
133921233725770000	2025-05-19 10:16:12	34.3046636	-84.0841883	60	5.5	3.39	 
133921233756030000	2025-05-19 10:16:15	34.3046473	-84.0840039	59	5.53	3.42	 
133921233786030000	2025-05-19 10:16:18	34.3046375	-84.0837879	58	5.63	3.43	 
133921233815850000	2025-05-19 10:16:21	34.3046354	-84.0835536	56	5.46	3.41	 
133921233846020000	2025-05-19 10:16:24	34.3046267	-84.0833094	55	5.45	3.39	 
133921233865820000	2025-05-19 10:16:26	34.3046245	-84.0831434	52	5.6	3.39	 
133921233885860000	2025-05-19 10:16:28	34.3046289	-84.0829774	47	5.47	3.38	 
133921233906060000	2025-05-19 10:16:30	34.3046289	-84.0828135	40	5.47	3.38	 
133921233925970000	2025-05-19 10:16:32	34.3046267	-84.0826453	40	5.41	3.39	 
133921233945830000	2025-05-19 10:16:34	34.3046223	-84.082475	38	5.55	3.4	 
133921233966060000	2025-05-19 10:16:36	34.3046169	-84.0823025	38	5.58	3.44	 
133921233986030000	2025-05-19 10:16:38	34.3046104	-84.0821299	37	5.57	3.42	 
133921234005860000	2025-05-19 10:16:40	34.3045985	-84.0819487	32	5.59	3.43	 
133921234026030000	2025-05-19 10:16:42	34.3045486	-84.0817751	30	5.61	3.43	 
133921234045940000	2025-05-19 10:16:44	34.304452	-84.0816449	31	5.63	3.42	 
133921234066190000	2025-05-19 10:16:46	34.304325	-84.0815755	29	5.66	3.45	 
133921234086090000	2025-05-19 10:16:48	34.3041883	-84.0815614	31	5.66	3.45	 
133921234116300000	2025-05-19 10:16:51	34.304031	-84.0814691	29	5.72	3.46	 
133921234146120000	2025-05-19 10:16:54	34.3039908	-84.0812619	31	5.7	3.44	 
133921234176100000	2025-05-19 10:16:57	34.3039539	-84.081034	32	5.69	3.44	 
133921234205990000	2025-05-19 10:17:00	34.3039171	-84.0808463	27	5.65	3.43	 
133921234246440000	2025-05-19 10:17:04	34.303725	-84.0807541	25	5.45	3.39	 
133921234266130000	2025-05-19 10:17:06	34.303508	-84.0807682	28	5.45	3.41	 
133921234286140000	2025-05-19 10:17:08	34.3032313	-84.0808083	26	5.43	3.38	 
133921234306260000	2025-05-19 10:17:10	34.3029155	-84.0808637	25	5.18	3.38	 
133921234326260000	2025-05-19 10:17:12	34.302577	-84.0809418	21	5.18	3.35	 
133921234346270000	2025-05-19 10:17:14	34.3022287	-84.0810438	20	5.18	3.34	 
133921234366380000	2025-05-19 10:17:16	34.3018695	-84.0811545	19	5.18	3.34	 
133921234386250000	2025-05-19 10:17:18	34.3015028	-84.0812684	20	5.2	3.32	 
133921234406300000	2025-05-19 10:17:20	34.3011328	-84.0813802	19	5.2	3.3	 
133921234426320000	2025-05-19 10:17:22	34.3007628	-84.0814963	16	5.2	3.3	 
133921234446300000	2025-05-19 10:17:24	34.3003917	-84.0816134	16	5.2	3.3	 
133921234466370000	2025-05-19 10:17:26	34.3000249	-84.0817296	15	5.19	3.3	 
133921234486320000	2025-05-19 10:17:28	34.2996744	-84.0818424	15	5.2	3.31	 
133921234506390000	2025-05-19 10:17:30	34.299337	-84.0819531	14	5.21	3.33	 
133921234526430000	2025-05-19 10:17:32	34.2990093	-84.0820822	14	5.22	3.34	 
133921234546460000	2025-05-19 10:17:34	34.298687	-84.0822515	14	5.21	3.33	 
133921234566470000	2025-05-19 10:17:36	34.2983778	-84.0824631	14	5.2	3.34	 
133921234586540000	2025-05-19 10:17:38	34.2980848	-84.0827126	14	5.17	3.34	 
133921234606690000	2025-05-19 10:17:40	34.2978081	-84.0829817	14	5.12	3.34	 
133921234626570000	2025-05-19 10:17:42	34.2975444	-84.0832628	14	5.14	3.35	 
133921234646500000	2025-05-19 10:17:44	34.2972797	-84.0835427	14	5.16	3.39	 
133921234666580000	2025-05-19 10:17:46	34.297016	-84.0838172	13	5.5	3.41	 
133921234686590000	2025-05-19 10:17:48	34.2967447	-84.0840961	13	5.51	3.39	 
133921234706650000	2025-05-19 10:17:50	34.2964724	-84.0843793	13	5.51	3.4	 
133921234726600000	2025-05-19 10:17:52	34.2961903	-84.0846603	13	5.51	3.39	 
133921234746650000	2025-05-19 10:17:54	34.2959071	-84.0849479	13	5.39	3.39	 
133921234766690000	2025-05-19 10:17:56	34.2956304	-84.0852408	13	5.4	3.4	 
133921234786790000	2025-05-19 10:17:58	34.2953439	-84.0855392	12	5.46	3.43	 
133921234806700000	2025-05-19 10:18:00	34.2950542	-84.0858409	13	5.64	3.45	 
133921234826710000	2025-05-19 10:18:02	34.2947634	-84.0861469	13	5.68	3.49	 
133921234846690000	2025-05-19 10:18:04	34.2944726	-84.0864518	12	5.68	3.5	 
133921234866770000	2025-05-19 10:18:06	34.294184	-84.0867556	12	5.69	3.52	 
133921234886810000	2025-05-19 10:18:08	34.2939008	-84.0870572	13	5.7	3.54	 
133921234906800000	2025-05-19 10:18:10	34.2936208	-84.0873437	13	5.68	3.55	 
133921234926830000	2025-05-19 10:18:12	34.2933289	-84.0876019	13	5.68	3.56	 
133921234946800000	2025-05-19 10:18:14	34.2930273	-84.08782	13	5.71	3.56	 
133921234966950000	2025-05-19 10:18:16	34.2927061	-84.0879947	13	5.73	3.55	 
133921234986980000	2025-05-19 10:18:18	34.2923741	-84.0881184	14	5.89	3.57	 
133921235006940000	2025-05-19 10:18:20	34.292029	-84.0881955	14	5.89	3.57	 
133921235026970000	2025-05-19 10:18:22	34.2916753	-84.0882269	14	5.89	3.59	 
133921235046920000	2025-05-19 10:18:24	34.2913194	-84.0882172	15	5.86	3.59	 
133921235067030000	2025-05-19 10:18:26	34.2909581	-84.0881814	14	5.86	3.6	 
133921235086990000	2025-05-19 10:18:28	34.2905913	-84.088138	14	5.87	3.6	 
133921235107080000	2025-05-19 10:18:30	34.2902224	-84.0880946	14	5.81	3.58	 
133921235127030000	2025-05-19 10:18:32	34.2898621	-84.0880555	13	5.7	3.57	 
133921235147000000	2025-05-19 10:18:34	34.2894997	-84.0880186	13	5.69	3.56	 
133921235167000000	2025-05-19 10:18:36	34.2891319	-84.0879796	13	5.68	3.56	 
133921235187050000	2025-05-19 10:18:38	34.2887586	-84.0879416	13	5.7	3.54	 
133921235207040000	2025-05-19 10:18:40	34.288393	-84.087921	13	5.82	3.54	 
133921235227110000	2025-05-19 10:18:42	34.2880381	-84.0879372	13	5.83	3.54	 
133921235247140000	2025-05-19 10:18:44	34.2876996	-84.0880067	14	5.8	3.55	 
133921235267210000	2025-05-19 10:18:46	34.2874142	-84.0881065	14	5.68	3.52	 
133921235287140000	2025-05-19 10:18:48	34.2872059	-84.0882009	14	5.66	3.5	 
133921235307180000	2025-05-19 10:18:50	34.2870562	-84.0882172	15	5.82	3.53	 
133921235327180000	2025-05-19 10:18:52	34.286939	-84.0881184	17	5.79	3.54	 
133921235347130000	2025-05-19 10:18:54	34.2868511	-84.0879503	16	5.79	3.54	 
133921235367150000	2025-05-19 10:18:56	34.2867426	-84.0877408	16	5.83	3.56	 
133921235387310000	2025-05-19 10:18:58	34.2866102	-84.0874989	15	5.97	3.56	 
133921235407230000	2025-05-19 10:19:00	34.2864778	-84.0872341	15	5.97	3.57	 
133921235427260000	2025-05-19 10:19:02	34.2863346	-84.0869726	14	5.91	3.55	 
133921235447300000	2025-05-19 10:19:04	34.2861675	-84.0867447	14	5.83	3.54	 
133921235467450000	2025-05-19 10:19:06	34.2859678	-84.0865939	15	5.82	3.54	 
133921235487280000	2025-05-19 10:19:08	34.2857421	-84.0864843	15	5.8	3.53	 
133921235507420000	2025-05-19 10:19:10	34.2854947	-84.0863802	14	5.69	3.53	 
133921235527360000	2025-05-19 10:19:12	34.2852322	-84.0862684	14	5.54	3.52	 
133921235547430000	2025-05-19 10:19:14	34.2849674	-84.0861588	14	5.63	3.51	 
133921235567460000	2025-05-19 10:19:16	34.2847026	-84.086046	14	5.67	3.53	 
133921235587440000	2025-05-19 10:19:18	34.2844314	-84.0859516	14	5.66	3.52	 
133921235607460000	2025-05-19 10:19:20	34.2841775	-84.0858615	14	5.79	3.51	 
133921235627460000	2025-05-19 10:19:22	34.2839561	-84.0857465	14	5.73	3.5	 
133921235647460000	2025-05-19 10:19:24	34.28375	-84.0855935	15	5.72	3.48	 
133921235667520000	2025-05-19 10:19:26	34.2836176	-84.0853765	19	5.54	3.45	 
133921235687580000	2025-05-19 10:19:28	34.2835677	-84.0851052	17	5.5	3.45	 
133921235707600000	2025-05-19 10:19:30	34.2835601	-84.0847938	16	5.45	3.45	 
133921235727570000	2025-05-19 10:19:32	34.2835568	-84.0844325	16	5.42	3.42	 
133921235747640000	2025-05-19 10:19:34	34.2835557	-84.0840245	16	5.46	3.41	 
133921235767570000	2025-05-19 10:19:36	34.2835525	-84.0836024	18	5.53	3.4	 
133921235787660000	2025-05-19 10:19:38	34.2835503	-84.0831835	16	5.53	3.42	 
133921235807660000	2025-05-19 10:19:40	34.2835503	-84.0827712	18	5.43	3.4	 
133921235827720000	2025-05-19 10:19:42	34.2835666	-84.0823654	18	5.36	3.4	 
133921235847730000	2025-05-19 10:19:44	34.2835818	-84.0819704	16	5.35	3.38	 
