Track: 2025-05-27 06-11-40	RC-102-008228	 	EC
Timestamp	Time	Latitude	Longitude	Accuracy	DoseRate	CountRate	Comment
133928143019020000	2025-05-27 10:11:41	34.304922	-84.0843053	15.2	6.5	4.42	 
133928143019110000	2025-05-27 10:11:41	34.304922	-84.0843053	15.2	6.5	4.42	 
133928143064410000	2025-05-27 10:11:46	34.3048847	-84.0842754	9.77	6.59	4.42	 
133928143105900000	2025-05-27 10:11:50	34.3048652	-84.084291	6.7	6.44	4.4	 
133928143154880000	2025-05-27 10:11:55	34.3048256	-84.0843247	6.85	6.32	4.43	 
133928143200300000	2025-05-27 10:12:00	34.304835	-84.0843297	6.65	6.43	4.45	 
133928143242280000	2025-05-27 10:12:04	34.3048263	-84.0843353	6.29	6.47	4.49	 
133928143285580000	2025-05-27 10:12:08	34.304869	-84.0843507	5.19	6.52	4.52	 
133928143332220000	2025-05-27 10:12:13	34.3048806	-84.0843207	5.02	6.54	4.55	 
133928143372980000	2025-05-27 10:12:17	34.3048773	-84.0843185	4.3	6.43	4.55	 
133928143416300000	2025-05-27 10:12:21	34.304893	-84.0842943	3.7	6.27	4.54	 
133928143459300000	2025-05-27 10:12:25	34.3049045	-84.084286	4.16	6.17	4.6	 
133928143501630000	2025-05-27 10:12:30	34.3049258	-84.0842851	4.31	6.23	4.63	 
133928143546140000	2025-05-27 10:12:34	34.304901	-84.0842799	4.22	6.39	4.64	 
133928143592060000	2025-05-27 10:12:39	34.3048784	-84.0842788	3.97	6.66	4.66	 
133928143642050000	2025-05-27 10:12:44	34.3048722	-84.0842843	3.72	6.68	4.66	 
133928143685670000	2025-05-27 10:12:48	34.3048676	-84.0842903	3.72	6.64	4.7	 
133928143732170000	2025-05-27 10:12:53	34.3048472	-84.0843054	4.32	6.73	4.72	 
133928143777960000	2025-05-27 10:12:57	34.3048398	-84.0843153	4.79	6.76	4.75	 
133928143822450000	2025-05-27 10:13:02	34.3048464	-84.0843141	4.07	6.73	4.75	 
133928143866490000	2025-05-27 10:13:06	34.3048918	-84.0843122	4.33	6.93	4.77	 
133928143907020000	2025-05-27 10:13:10	34.3049108	-84.0842913	5.16	6.98	4.8	 
133928143952520000	2025-05-27 10:13:15	34.3049162	-84.0843013	4.28	6.97	4.78	 
133928143997880000	2025-05-27 10:13:19	34.304915	-84.0843092	3.94	6.99	4.76	 
133928144042150000	2025-05-27 10:13:24	34.3049218	-84.0843165	3.58	7.15	4.76	 
133928144085300000	2025-05-27 10:13:28	34.3049297	-84.0843099	3.65	7.17	4.8	 
133928144127060000	2025-05-27 10:13:32	34.3049023	-84.0842975	4.28	7.14	4.8	 
133928144170310000	2025-05-27 10:13:37	34.3048474	-84.0842912	4.26	7.14	4.77	 
133928144212070000	2025-05-27 10:13:41	34.304819	-84.0843302	5.24	6.78	4.78	 
133928144262200000	2025-05-27 10:13:46	34.3048315	-84.084336	4.98	6.92	4.8	 
133928144306310000	2025-05-27 10:13:50	34.304827	-84.0843205	4.98	7.05	4.83	 
133928144347140000	2025-05-27 10:13:54	34.3048374	-84.0843164	5.27	7.29	4.82	 
133928144392260000	2025-05-27 10:13:59	34.3048766	-84.0843088	5.84	7.16	4.8	 
133928144437300000	2025-05-27 10:14:03	34.3048832	-84.0843049	6.28	7.05	4.8	 
133928144482370000	2025-05-27 10:14:08	34.3048991	-84.0843047	6.65	7.07	4.8	 
133928144532060000	2025-05-27 10:14:13	34.3048968	-84.0843105	6.61	6.99	4.83	 
133928144582460000	2025-05-27 10:14:18	34.3048972	-84.0843087	7.05	7.05	4.82	 
133928144632300000	2025-05-27 10:14:23	34.3048979	-84.0843121	7.02	7.06	4.86	 
133928144682240000	2025-05-27 10:14:28	34.3049129	-84.0843066	7.6	7.1	4.82	 
133928144732140000	2025-05-27 10:14:33	34.3049176	-84.0843057	10.3	7.11	4.88	 
133928144782550000	2025-05-27 10:14:38	34.3049185	-84.0843001	10.2	7.21	4.86	 
133928144832230000	2025-05-27 10:14:43	34.3049194	-84.0843009	10.7	7.19	4.88	 
133928144882180000	2025-05-27 10:14:48	34.3049208	-84.0843034	11.1	7.36	4.91	 
133928144932160000	2025-05-27 10:14:53	34.3049309	-84.08431	10.8	7.55	4.93	 
133928144982360000	2025-05-27 10:14:58	34.3049384	-84.084313	11.6	7.33	4.95	 
133928145032130000	2025-05-27 10:15:03	34.3049394	-84.0843174	12.7	7.25	4.99	 
133928145082570000	2025-05-27 10:15:08	34.3049511	-84.0843093	12	7.39	5.04	 
133928145132100000	2025-05-27 10:15:13	34.3049525	-84.0843197	11.8	7.21	5.01	 
133928145175670000	2025-05-27 10:15:17	34.3049532	-84.0843218	11.2	7.07	4.97	 
133928145222390000	2025-05-27 10:15:22	34.3049494	-84.08432	10.6	7.07	4.96	 
133928145272260000	2025-05-27 10:15:27	34.3049514	-84.0843206	10.3	6.92	4.94	 
133928145322240000	2025-05-27 10:15:32	34.304949	-84.0843185	9.68	7.35	4.94	 
133928145372270000	2025-05-27 10:15:37	34.3049461	-84.0843125	10.1	7.27	4.93	 
133928145422210000	2025-05-27 10:15:42	34.3049435	-84.0843077	10.8	7.2	4.94	 
133928145472250000	2025-05-27 10:15:47	34.3049414	-84.0843061	10.5	7.41	4.98	 
133928145522300000	2025-05-27 10:15:52	34.3049428	-84.0842953	10.5	7.43	4.94	 
133928145572260000	2025-05-27 10:15:57	34.3049351	-84.0843002	11.3	7.5	4.92	 
133928145622350000	2025-05-27 10:16:02	34.3049291	-84.0842871	10.7	7.27	4.86	 
133928145672250000	2025-05-27 10:16:07	34.304925	-84.0842821	11.3	7.24	4.85	 
133928145722230000	2025-05-27 10:16:12	34.3049375	-84.084309	7.79	7.17	4.8	 
133928145772410000	2025-05-27 10:16:17	34.3049352	-84.0843014	6.73	7.14	4.74	 
133928145822280000	2025-05-27 10:16:22	34.3049293	-84.0842947	6.16	7.09	4.7	 
133928145872020000	2025-05-27 10:16:27	34.3049278	-84.0842927	6.15	6.95	4.64	 
