Track: 2025-05-20 06-06-20	RC-102-008228	 	EC
Timestamp	Time	Latitude	Longitude	Accuracy	DoseRate	CountRate	Comment
133922091839280000	2025-05-20 10:06:23	34.3049202	-84.0842472	100	6.52	4.69	 
133922091846570000	2025-05-20 10:06:24	34.3049429	-84.0842598	11.5	6.29	4.65	 
133922091944580000	2025-05-20 10:06:34	34.3049536	-84.0842428	14.8	6.33	4.65	 
133922091985710000	2025-05-20 10:06:38	34.3049425	-84.0842341	5.41	6.37	4.64	 
133922092027710000	2025-05-20 10:06:42	34.3049434	-84.0842322	4.58	6.02	4.63	 
133922092073920000	2025-05-20 10:06:47	34.3049245	-84.0842418	4	6.1	4.63	 
133922092124330000	2025-05-20 10:06:52	34.304929	-84.0842699	4.56	6.15	4.67	 
133922092165490000	2025-05-20 10:06:56	34.3049224	-84.0842653	4.35	6.19	4.69	 
133922092210970000	2025-05-20 10:07:01	34.3049339	-84.0843292	4.49	6.27	4.68	 
133922092253150000	2025-05-20 10:07:05	34.3049176	-84.0843563	4.58	6.26	4.66	 
133922092294730000	2025-05-20 10:07:09	34.3049205	-84.084343	4.09	6.31	4.64	 
133922092340280000	2025-05-20 10:07:14	34.3049253	-84.084342	3.8	6.39	4.65	 
133922092383360000	2025-05-20 10:07:18	34.3049345	-84.0843285	3.82	6.36	4.59	 
133922092427400000	2025-05-20 10:07:22	34.304934	-84.0843266	3.89	6.16	4.59	 
133922092473260000	2025-05-20 10:07:27	34.3049365	-84.0843088	4.07	6.16	4.54	 
133922092523850000	2025-05-20 10:07:32	34.3049396	-84.0843176	3.61	6.04	4.55	 
133922092567040000	2025-05-20 10:07:36	34.3049461	-84.0843018	3.64	5.98	4.58	 
133922092613410000	2025-05-20 10:07:41	34.3049811	-84.0842925	3.88	5.9	4.59	 
133922092659940000	2025-05-20 10:07:45	34.3049767	-84.0842477	4.29	5.9	4.59	 
133922092702740000	2025-05-20 10:07:50	34.304938	-84.0842549	3.93	5.83	4.59	 
133922092745580000	2025-05-20 10:07:54	34.3049059	-84.0842572	4.04	5.67	4.59	 
133922092793690000	2025-05-20 10:07:59	34.304905	-84.084277	4.34	5.74	4.61	 
133922092843370000	2025-05-20 10:08:04	34.3048993	-84.0842818	3.91	5.95	4.66	 
133922092885390000	2025-05-20 10:08:08	34.3049075	-84.0842756	3.95	5.85	4.66	 
133922092929520000	2025-05-20 10:08:12	34.3049126	-84.084259	3.83	5.85	4.7	 
133922092970510000	2025-05-20 10:08:17	34.3049349	-84.0842278	4.04	5.73	4.63	 
133922093013200000	2025-05-20 10:08:21	34.3049643	-84.0842366	4.23	5.55	4.63	 
133922093063290000	2025-05-20 10:08:26	34.304963	-84.0842516	3.85	5.56	4.64	 
133922093113300000	2025-05-20 10:08:31	34.3049604	-84.0842483	4.34	5.59	4.66	 
133922093155150000	2025-05-20 10:08:35	34.3049605	-84.0842514	4.7	5.61	4.64	 
133922093195740000	2025-05-20 10:08:39	34.3049603	-84.0842487	4.66	5.65	4.65	 
133922093238270000	2025-05-20 10:08:43	34.3049421	-84.0842381	5.19	5.73	4.69	 
133922093283170000	2025-05-20 10:08:48	34.3049351	-84.084242	5.69	5.79	4.71	 
133922093325550000	2025-05-20 10:08:52	34.3049235	-84.084258	5.76	5.76	4.73	 
133922093365900000	2025-05-20 10:08:56	34.3049349	-84.0842962	6.18	5.59	4.77	 
133922093410980000	2025-05-20 10:09:01	34.3049259	-84.0843329	6.69	5.71	4.75	 
133922093453240000	2025-05-20 10:09:05	34.3049307	-84.0843571	7.14	5.66	4.74	 
133922093503580000	2025-05-20 10:09:10	34.304928	-84.0843362	6.8	5.7	4.75	 
133922093553280000	2025-05-20 10:09:15	34.3049289	-84.0843314	6.64	5.9	4.77	 
133922093603620000	2025-05-20 10:09:20	34.3049317	-84.0843367	6.87	5.76	4.78	 
133922093653520000	2025-05-20 10:09:25	34.3049309	-84.0843459	8.33	5.87	4.76	 
133922093703520000	2025-05-20 10:09:30	34.3049377	-84.0843429	10.4	5.85	4.76	 
133922093744600000	2025-05-20 10:09:34	34.3049373	-84.084346	9.55	5.82	4.79	 
133922093790490000	2025-05-20 10:09:39	34.3049418	-84.0843351	6.08	5.82	4.77	 
133922093833180000	2025-05-20 10:09:43	34.3049723	-84.0843187	6.14	5.84	4.82	 
133922093883520000	2025-05-20 10:09:48	34.3049628	-84.084288	6.32	5.69	4.78	 
133922093929680000	2025-05-20 10:09:52	34.3049349	-84.084274	6.84	5.72	4.73	 
133922093973380000	2025-05-20 10:09:57	34.3049323	-84.0842934	6.81	5.69	4.73	 
133922094019020000	2025-05-20 10:10:01	34.3049478	-84.0843018	6.61	5.77	4.75	 
133922094061900000	2025-05-20 10:10:06	34.3049533	-84.0842976	6.67	5.93	4.78	 
133922094103930000	2025-05-20 10:10:10	34.3049427	-84.0842749	6.23	5.9	4.77	 
133922094153600000	2025-05-20 10:10:15	34.3049262	-84.0842595	6.45	6	4.82	 
133922094196000000	2025-05-20 10:10:19	34.3049343	-84.0842521	6.41	5.98	4.82	 
133922094238560000	2025-05-20 10:10:23	34.3049339	-84.0842667	6.09	5.89	4.83	 
133922094283860000	2025-05-20 10:10:28	34.3049363	-84.084275	5.99	5.86	4.8	 
133922094333580000	2025-05-20 10:10:33	34.3049418	-84.0842806	5.84	5.72	4.77	 
133922094383540000	2025-05-20 10:10:38	34.3049487	-84.0842853	5.51	5.85	4.8	 
133922094433610000	2025-05-20 10:10:43	34.3049568	-84.0842918	5.59	5.86	4.79	 
133922094483430000	2025-05-20 10:10:48	34.304997	-84.0842846	8.19	5.74	4.77	 
133922094533410000	2025-05-20 10:10:53	34.3049943	-84.0842752	7.85	5.87	4.78	 
133922094583280000	2025-05-20 10:10:58	34.3049864	-84.0842608	7.52	5.85	4.75	 
133922094633590000	2025-05-20 10:11:03	34.3049823	-84.0842693	7.74	5.96	4.77	 
133922094683280000	2025-05-20 10:11:08	34.3049658	-84.0842691	8.79	5.86	4.75	 
133922094733430000	2025-05-20 10:11:13	34.3049706	-84.084266	8.35	5.75	4.74	 
133922094783340000	2025-05-20 10:11:18	34.3049665	-84.0842661	8.39	5.63	4.76	 
133922094824590000	2025-05-20 10:11:22	34.3049551	-84.0842763	9.98	5.68	4.77	 
133922094873510000	2025-05-20 10:11:27	34.3049474	-84.0842786	12.4	5.78	4.79	 
133922094923550000	2025-05-20 10:11:32	34.3049429	-84.0842807	8.4	5.8	4.84	 
133922094973380000	2025-05-20 10:11:37	34.3049424	-84.084284	6.72	5.84	4.88	 
133922095023350000	2025-05-20 10:11:42	34.3049413	-84.0842879	6.68	5.81	4.91	 
133922095073120000	2025-05-20 10:11:47	34.3049437	-84.0843014	8.86	5.97	4.95	 
133922095123470000	2025-05-20 10:11:52	34.3049414	-84.0842853	7.01	5.93	4.9	 
133922095173350000	2025-05-20 10:11:57	34.3049457	-84.0842906	6.88	5.88	4.85	 
133922095223370000	2025-05-20 10:12:02	34.3049321	-84.0842894	6.98	5.97	4.87	 
133922095273640000	2025-05-20 10:12:07	34.3049304	-84.0842973	7.02	6.12	4.83	 
133922095323390000	2025-05-20 10:12:12	34.3049295	-84.0843005	7.93	5.91	4.77	 
133922095373470000	2025-05-20 10:12:17	34.3049319	-84.0842928	11.5	5.99	4.71	 
133922095423490000	2025-05-20 10:12:22	34.3049191	-84.0842851	11.1	5.85	4.66	 
133922095473570000	2025-05-20 10:12:27	34.3049124	-84.0842836	11	6.26	4.63	 
133922095523450000	2025-05-20 10:12:32	34.3049168	-84.0843042	11.4	6.27	4.58	 
133922095566200000	2025-05-20 10:12:36	34.3049211	-84.0843005	11.8	6.39	4.52	 
133922095613350000	2025-05-20 10:12:41	34.3049286	-84.0842913	12	6.56	4.54	 
133922095663430000	2025-05-20 10:12:46	34.3049079	-84.0842849	12	6.7	4.54	 
133922095713400000	2025-05-20 10:12:51	34.3049085	-84.0842849	12	6.79	4.58	 
133922095763290000	2025-05-20 10:12:56	34.3049052	-84.0842723	12	6.8	4.57	 
133922095813330000	2025-05-20 10:13:01	34.3048393	-84.0842456	12.2	6.69	4.55	 
133922095858780000	2025-05-20 10:13:05	34.3048812	-84.0842751	9.29	7.02	4.56	 
133922095902750000	2025-05-20 10:13:10	34.3048799	-84.0842611	6.57	7.35	4.53	 
133922095947350000	2025-05-20 10:13:14	34.3048767	-84.0842482	7.76	7.46	4.51	 
