Track: 2025-06-22 16-19-48	RC-102-008228	 	EC
Timestamp	Time	Latitude	Longitude	Accuracy	DoseRate	CountRate	Comment
133950971914780000	2025-06-22 20:19:51	34.3049371	-84.084267	100	9.62	5.07	 
133950971924480000	2025-06-22 20:19:52	34.3049623	-84.084294	10.7	9.48	5.06	 
133950972016660000	2025-06-22 20:20:01	34.3049604	-84.0842906	19.1	9.35	5.04	 
133950972057080000	2025-06-22 20:20:05	34.3049058	-84.084358	18.8	9.38	5.03	 
133950972097840000	2025-06-22 20:20:09	34.3048407	-84.0843497	21.5	9.28	5	 
133950972108050000	2025-06-22 20:20:10	34.3048209	-84.0843415	22	9.28	4.99	 
133950972149490000	2025-06-22 20:20:14	34.3047817	-84.0843589	24.6	9.27	4.98	 
133950972200030000	2025-06-22 20:20:20	34.3048082	-84.0842498	16.5	9.26	4.98	 
133950972245330000	2025-06-22 20:20:24	34.3047985	-84.0842549	9.25	8.8	4.98	 
133950972295440000	2025-06-22 20:20:29	34.3047832	-84.0842715	7.07	8.89	4.98	 
133950972345050000	2025-06-22 20:20:34	34.304721	-84.0842984	3.91	8.87	4.99	 
133950972375130000	2025-06-22 20:20:37	34.3047105	-84.0842319	3.43	8.74	4.99	 
133950972395030000	2025-06-22 20:20:39	34.3047004	-84.0840525	3.74	8.59	4.93	 
133950972415100000	2025-06-22 20:20:41	34.3046968	-84.0838561	3.85	8.53	4.92	 
133950972435160000	2025-06-22 20:20:43	34.3046976	-84.0836593	3.63	8.54	4.9	 
133950972455440000	2025-06-22 20:20:45	34.304695	-84.0834816	3.71	8.25	4.89	 
133950972495390000	2025-06-22 20:20:49	34.3046842	-84.0832135	3.8	7.95	4.88	 
133950972535600000	2025-06-22 20:20:53	34.3046655	-84.0829352	3.4	8.14	4.85	 
133950972545390000	2025-06-22 20:20:54	34.3046548	-84.0828487	3.58	8.14	4.86	 
133950972555240000	2025-06-22 20:20:55	34.304643	-84.0827585	3.9	8.16	4.87	 
133950972581750000	2025-06-22 20:20:58	34.3046462	-84.0825065	6.89	8	4.87	 
133950972601630000	2025-06-22 20:21:00	34.3046256	-84.0823046	6.36	7.99	4.85	 
133950972621580000	2025-06-22 20:21:02	34.304618	-84.0821039	5.07	7.96	4.84	 
133950972641630000	2025-06-22 20:21:04	34.3046245	-84.0818891	3.87	7.88	4.81	 
133950972661330000	2025-06-22 20:21:06	34.3045692	-84.0817241	3.51	7.74	4.77	 
133950972681270000	2025-06-22 20:21:08	34.3044715	-84.0815863	2.93	7.62	4.72	 
133950972701290000	2025-06-22 20:21:10	34.3043532	-84.0814865	3.23	7.56	4.73	 
133950972721250000	2025-06-22 20:21:12	34.3042046	-84.0814811	2.47	7.55	4.71	 
133950972751290000	2025-06-22 20:21:15	34.3040277	-84.0814149	2.47	7.83	4.74	 
133950972781330000	2025-06-22 20:21:18	34.3039963	-84.0811979	2.33	7.8	4.73	 
133950972811410000	2025-06-22 20:21:21	34.3039615	-84.0809711	2.32	7.58	4.7	 
133950972851380000	2025-06-22 20:21:25	34.3039279	-84.0807975	1.98	7.66	4.62	 
133950972891570000	2025-06-22 20:21:29	34.3037999	-84.0807183	1.99	7.61	4.64	 
133950972901380000	2025-06-22 20:21:30	34.3037174	-84.0807128	1.87	7.44	4.61	 
133950972911350000	2025-06-22 20:21:31	34.3036176	-84.0807139	1.58	7.43	4.61	 
133950972931490000	2025-06-22 20:21:33	34.3033723	-84.0807432	1.54	7.39	4.62	 
133950972951450000	2025-06-22 20:21:35	34.3030848	-84.0807964	1.61	7.37	4.62	 
133950972971390000	2025-06-22 20:21:37	34.302781	-84.0808615	1.99	7.5	4.57	 
133950972991560000	2025-06-22 20:21:39	34.3024761	-84.0809299	2.24	7.35	4.57	 
133950973011340000	2025-06-22 20:21:41	34.3021614	-84.0810199	2.6	7.31	4.57	 
133950973031400000	2025-06-22 20:21:43	34.3018294	-84.0811273	2.8	7.3	4.55	 
133950973051300000	2025-06-22 20:21:45	34.3014843	-84.0812358	2.71	7.23	4.54	 
133950973071520000	2025-06-22 20:21:47	34.301123	-84.0813563	2.51	7.21	4.5	 
133950973091280000	2025-06-22 20:21:49	34.3007714	-84.081468	2.34	7.3	4.49	 
133950973111510000	2025-06-22 20:21:51	34.3004231	-84.0815722	2.18	7.31	4.5	 
133950973131460000	2025-06-22 20:21:53	34.3000759	-84.0816742	1.98	7.23	4.5	 
133950973151470000	2025-06-22 20:21:55	34.2997298	-84.0817773	1.9	7.3	4.49	 
133950973171520000	2025-06-22 20:21:57	34.2993945	-84.0818825	1.92	7.37	4.49	 
133950973191430000	2025-06-22 20:21:59	34.2990625	-84.0820128	2.09	7.29	4.48	 
133950973211500000	2025-06-22 20:22:01	34.2987293	-84.0821831	2.11	7.32	4.45	 
133950973231380000	2025-06-22 20:22:03	34.2983995	-84.0823947	1.98	7.32	4.42	 
133950973251480000	2025-06-22 20:22:05	34.2980891	-84.082654	1.93	7.31	4.41	 
133950973271390000	2025-06-22 20:22:07	34.2977832	-84.0829481	2.13	7.3	4.42	 
133950973291480000	2025-06-22 20:22:09	34.2974848	-84.0832606	2.11	7.29	4.4	 
133950973311520000	2025-06-22 20:22:11	34.2971896	-84.0835861	2.16	7.31	4.39	 
133950973331520000	2025-06-22 20:22:13	34.2968858	-84.0839127	2.31	7.15	4.39	 
133950973351440000	2025-06-22 20:22:15	34.2965711	-84.0842393	2.13	7.06	4.4	 
133950973371380000	2025-06-22 20:22:17	34.2962575	-84.0845659	2.28	6.96	4.38	 
133950973391380000	2025-06-22 20:22:19	34.2959407	-84.0848849	2.31	6.98	4.37	 
133950973411510000	2025-06-22 20:22:21	34.2956358	-84.0852083	2.14	7.03	4.4	 
133950973431450000	2025-06-22 20:22:23	34.2953266	-84.0855295	2	7.04	4.41	 
