Track: 2025-07-10 08-49-24	RC-102-008228	 	EC
Timestamp	Time	Latitude	Longitude	Accuracy	DoseRate	CountRate	Comment
133966253673850000	2025-07-10 12:49:27	34.304969	-84.0842641	10.7	10.8	6.49	 
133966253679440000	2025-07-10 12:49:27	34.3049706	-84.0842757	11.4	10.8	6.48	 
133966253729660000	2025-07-10 12:49:32	34.3049487	-84.0842336	38.3	10.7	6.49	 
133966253771020000	2025-07-10 12:49:37	34.3049177	-84.08434	30.4	11	6.55	 
133966253813660000	2025-07-10 12:49:41	34.3049757	-84.0842904	13.6	11	6.57	 
133966253862350000	2025-07-10 12:49:46	34.3049765	-84.0842843	4.74	10.8	6.59	 
133966253903800000	2025-07-10 12:49:50	34.304973	-84.0842848	4.79	10.6	6.54	 
133966253953700000	2025-07-10 12:49:55	34.3049064	-84.0843312	9.81	10.5	6.51	 
133966254003720000	2025-07-10 12:50:00	34.3049084	-84.084322	7.07	10.6	6.44	 
133966254054040000	2025-07-10 12:50:05	34.3049062	-84.0843176	6.51	10.8	6.43	 
133966254103710000	2025-07-10 12:50:10	34.3049156	-84.0843143	6.52	10.6	6.45	 
133966254153890000	2025-07-10 12:50:15	34.3049289	-84.0843052	6.55	10.4	6.4	 
133966254203880000	2025-07-10 12:50:20	34.3049428	-84.0842963	6.54	10.4	6.38	 
133966254253710000	2025-07-10 12:50:25	34.3049446	-84.0842936	6.23	10.4	6.37	 
133966254513700000	2025-07-10 12:50:51	34.3049885	-84.0843096	8.41	10.6	6.35	 
133966254555010000	2025-07-10 12:50:55	34.3049773	-84.0843043	8.03	10.7	6.39	 
133966254598420000	2025-07-10 12:50:59	34.304969	-84.0843055	6.97	10.7	6.43	 
133966254643850000	2025-07-10 12:51:04	34.3049692	-84.0843029	4.97	10.8	6.45	 
133966254689660000	2025-07-10 12:51:08	34.3049671	-84.0843015	3.43	10.6	6.47	 
133966254733870000	2025-07-10 12:51:13	34.3049652	-84.0842986	3.76	10.8	6.47	 
133966254783850000	2025-07-10 12:51:18	34.3049387	-84.0843032	5.14	10.7	6.43	 
133966254833720000	2025-07-10 12:51:23	34.3049564	-84.0842791	12.1	10.9	6.45	 
