Track: 2025-06-22 07-50-36	RC-102-008228	 	EC
Timestamp	Time	Latitude	Longitude	Accuracy	DoseRate	CountRate	Comment
133950666381740000	2025-06-22 11:50:38	34.304833	-84.0842923	16.3	6.41	3.4	 
133950666425480000	2025-06-22 11:50:42	34.3048379	-84.0842955	15	6.3	3.39	 
133950666475450000	2025-06-22 11:50:47	34.3048372	-84.0842437	49	6.29	3.34	 
133950666525840000	2025-06-22 11:50:52	34.3048372	-84.0842469	45	6.13	3.31	 
133950666575610000	2025-06-22 11:50:57	34.3048263	-84.0843033	66	6.11	3.28	 
133950666625640000	2025-06-22 11:51:02	34.3048046	-84.0843077	42	6.12	3.29	 
133950666675940000	2025-06-22 11:51:07	34.3047927	-84.0843055	37	6.22	3.29	 
133950666725880000	2025-06-22 11:51:12	34.3047634	-84.0843023	33	6.31	3.25	 
133950666775920000	2025-06-22 11:51:17	34.3047254	-84.0842903	31	6.35	3.25	 
133950666805870000	2025-06-22 11:51:20	34.3047016	-84.0842881	28	6.33	3.21	 
133950666855880000	2025-06-22 11:51:25	34.304694	-84.0841558	27	6.24	3.18	 
133950666865830000	2025-06-22 11:51:26	34.3046875	-84.0840993	27	6.24	3.17	 
133950666895910000	2025-06-22 11:51:29	34.3046701	-84.083878	27	6.25	3.19	 
133950666915860000	2025-06-22 11:51:31	34.3046614	-84.0837087	28	6.2	3.2	 
133950666935870000	2025-06-22 11:51:33	34.3046527	-84.0835329	28	6.07	3.21	 
133950666956010000	2025-06-22 11:51:35	34.304644	-84.0833572	28	6.07	3.2	 
133950666975930000	2025-06-22 11:51:37	34.3046375	-84.0831814	29	6.09	3.2	 
133950666995920000	2025-06-22 11:51:39	34.3046332	-84.0830023	30	6.1	3.23	 
133950667016150000	2025-06-22 11:51:41	34.3046245	-84.082819	29	6.1	3.23	 
133950667035930000	2025-06-22 11:51:43	34.304618	-84.0826258	29	6.09	3.2	 
133950667056030000	2025-06-22 11:51:45	34.3046137	-84.0824403	29	6.12	3.22	 
133950667076190000	2025-06-22 11:51:47	34.3046093	-84.0822634	29	6.09	3.23	 
133950667096110000	2025-06-22 11:51:49	34.3046039	-84.0820941	29	6.28	3.23	 
133950667126140000	2025-06-22 11:51:52	34.3045768	-84.0818576	28	6.25	3.23	 
133950667156250000	2025-06-22 11:51:55	34.3044769	-84.0816525	27	6.3	3.23	 
133950667186140000	2025-06-22 11:51:58	34.3042968	-84.081544	24	6.06	3.22	 
133950667216210000	2025-06-22 11:52:01	34.3041015	-84.0815256	22	6.05	3.24	 
133950667246210000	2025-06-22 11:52:04	34.3039865	-84.081391	22	6.08	3.27	 
133950667276260000	2025-06-22 11:52:07	34.3039637	-84.0811903	20	6.06	3.27	 
133950667306450000	2025-06-22 11:52:10	34.3039333	-84.0809765	19	6.01	3.29	 
133950667336210000	2025-06-22 11:52:13	34.3039301	-84.0808062	19	6.04	3.32	 
133950667386400000	2025-06-22 11:52:18	34.3039919	-84.0806825	19	5.89	3.33	 
133950667396380000	2025-06-22 11:52:19	34.3040679	-84.0806434	19	5.89	3.32	 
133950667416310000	2025-06-22 11:52:21	34.3042947	-84.0806119	19	5.68	3.32	 
133950667436340000	2025-06-22 11:52:23	34.3045887	-84.0806239	19	5.67	3.31	 
133950667456460000	2025-06-22 11:52:25	34.3049218	-84.0806532	18	5.54	3.31	 
133950667476460000	2025-06-22 11:52:27	34.305269	-84.0806944	18	5.51	3.32	 
133950667496490000	2025-06-22 11:52:29	34.3056119	-84.0807421	17	5.54	3.35	 
133950667516290000	2025-06-22 11:52:31	34.3059418	-84.0807888	17	5.55	3.36	 
133950667536470000	2025-06-22 11:52:33	34.3062738	-84.0808387	16	5.65	3.36	 
133950667556500000	2025-06-22 11:52:35	34.3066102	-84.080893	16	5.42	3.36	 
133950667576400000	2025-06-22 11:52:37	34.3069542	-84.080945	16	5.48	3.39	 
133950667596480000	2025-06-22 11:52:39	34.3072992	-84.0810015	16	5.55	3.39	 
133950667616310000	2025-06-22 11:52:41	34.307641	-84.0810601	16	5.64	3.44	 
133950667636470000	2025-06-22 11:52:43	34.3079774	-84.0811187	16	5.64	3.45	 
133950667656570000	2025-06-22 11:52:45	34.3083083	-84.081174	15	5.67	3.46	 
133950667676590000	2025-06-22 11:52:47	34.3086317	-84.0812282	15	5.67	3.46	 
133950667696640000	2025-06-22 11:52:49	34.3089463	-84.0812803	15	5.74	3.45	 
133950667716730000	2025-06-22 11:52:51	34.3092588	-84.0813216	15	5.69	3.47	 
133950667736570000	2025-06-22 11:52:53	34.3095757	-84.0813541	15	5.7	3.47	 
133950667756450000	2025-06-22 11:52:55	34.3098947	-84.0813595	16	5.71	3.46	 
133950667776650000	2025-06-22 11:52:57	34.3102148	-84.0813368	16	5.83	3.5	 
133950667796750000	2025-06-22 11:52:59	34.3105349	-84.0812825	16	5.83	3.52	 
133950667816820000	2025-06-22 11:53:01	34.3108539	-84.081199	16	5.86	3.54	 
133950667836760000	2025-06-22 11:53:03	34.3111631	-84.0810937	16	5.81	3.57	 
133950667856670000	2025-06-22 11:53:05	34.3114605	-84.0809624	18	5.83	3.58	 
133950667876760000	2025-06-22 11:53:07	34.3117447	-84.0808311	16	5.81	3.58	 
133950667896760000	2025-06-22 11:53:09	34.3120171	-84.0807009	16	5.77	3.61	 
133950667916650000	2025-06-22 11:53:11	34.3122829	-84.0805783	16	5.7	3.61	 
133950667936890000	2025-06-22 11:53:13	34.3125325	-84.0804622	15	5.77	3.6	 
133950667956750000	2025-06-22 11:53:15	34.3127615	-84.0803515	17	5.77	3.6	 
133950667976740000	2025-06-22 11:53:17	34.3129568	-84.0802539	15	5.68	3.61	 
133950667996850000	2025-06-22 11:53:19	34.3131163	-84.0801584	15	5.86	3.64	 
133950668016800000	2025-06-22 11:53:21	34.3132411	-84.0800271	16	5.76	3.66	 
133950668036790000	2025-06-22 11:53:23	34.3133854	-84.0799424	17	5.76	3.66	 
133950668056850000	2025-06-22 11:53:25	34.3135416	-84.0799338	20	5.79	3.67	 
133950668076970000	2025-06-22 11:53:27	34.3137044	-84.0798969	20	5.78	3.65	 
133950668096970000	2025-06-22 11:53:29	34.3138975	-84.0798187	20	5.64	3.66	 
133950668117090000	2025-06-22 11:53:31	34.3141167	-84.0797222	19	5.77	3.66	 
133950668137070000	2025-06-22 11:53:33	34.3143608	-84.0796115	19	5.7	3.66	 
133950668156970000	2025-06-22 11:53:35	34.3146245	-84.07949	19	5.6	3.64	 
133950668176940000	2025-06-22 11:53:37	34.3149045	-84.0793598	21	5.6	3.65	 
133950668197150000	2025-06-22 11:53:39	34.3151963	-84.0792274	18	5.42	3.63	 
133950668217180000	2025-06-22 11:53:41	34.3154991	-84.0790896	18	5.34	3.63	 
133950668237020000	2025-06-22 11:53:43	34.3158072	-84.0789453	18	5.42	3.66	 
133950668256970000	2025-06-22 11:53:45	34.3161187	-84.0787944	17	5.41	3.66	 
133950668277170000	2025-06-22 11:53:47	34.3164366	-84.0786328	17	5.54	3.7	 
133950668297100000	2025-06-22 11:53:49	34.3167556	-84.0784516	17	5.49	3.71	 
133950668317040000	2025-06-22 11:53:51	34.3170724	-84.0782617	17	5.52	3.72	 
133950668337260000	2025-06-22 11:53:53	34.3173904	-84.078062	17	5.55	3.77	 
133950668357420000	2025-06-22 11:53:55	34.3177072	-84.0778645	17	5.56	3.81	 
133950668377290000	2025-06-22 11:53:57	34.3180251	-84.0776714	16	5.77	3.84	 
133950668397170000	2025-06-22 11:53:59	34.3183441	-84.0774804	16	5.81	3.82	 
133950668417400000	2025-06-22 11:54:01	34.3186653	-84.0772905	16	5.82	3.85	 
133950668437440000	2025-06-22 11:54:03	34.3189854	-84.0771006	15	5.74	3.86	 
133950668457290000	2025-06-22 11:54:05	34.3193088	-84.0769151	15	5.81	3.86	 
133950668477240000	2025-06-22 11:54:07	34.3196343	-84.0767306	15	5.79	3.85	 
133950668497300000	2025-06-22 11:54:09	34.3199598	-84.0765429	15	5.87	3.86	 
133950668517320000	2025-06-22 11:54:11	34.3202777	-84.0763595	14	5.85	3.86	 
133950668537420000	2025-06-22 11:54:13	34.3205881	-84.0761773	15	5.83	3.88	 
133950668557360000	2025-06-22 11:54:15	34.3208962	-84.075995	15	5.89	3.89	 
133950668577470000	2025-06-22 11:54:17	34.3212055	-84.0758051	14	5.85	3.89	 
133950668597550000	2025-06-22 11:54:19	34.3215125	-84.0755794	15	5.84	3.9	 
133950668617560000	2025-06-22 11:54:21	34.3218088	-84.075319	15	6.03	3.89	 
133950668637640000	2025-06-22 11:54:23	34.3220887	-84.0750282	15	5.97	3.86	 
133950668657430000	2025-06-22 11:54:25	34.3223513	-84.074733	14	6.06	3.88	 
133950668677680000	2025-06-22 11:54:27	34.3225976	-84.0744379	14	6.02	3.88	 
133950668697530000	2025-06-22 11:54:29	34.3228374	-84.0741493	13	6.16	3.92	 
133950668717450000	2025-06-22 11:54:31	34.3230685	-84.073878	13	6.23	3.95	 
133950668737490000	2025-06-22 11:54:33	34.3232801	-84.0736436	14	6.38	3.99	 
133950668757600000	2025-06-22 11:54:35	34.3234461	-84.0734646	14	6.24	4	 
133950668777570000	2025-06-22 11:54:37	34.3235666	-84.0733376	15	6.24	4	 
133950668807600000	2025-06-22 11:54:40	34.323687	-84.0731814	14	6.28	4.01	 
133950668837640000	2025-06-22 11:54:43	34.3238465	-84.0730707	14	6.36	4.04	 
133950668857750000	2025-06-22 11:54:45	34.3239898	-84.0729817	14	6.53	4.04	 
133950668877780000	2025-06-22 11:54:47	34.3241655	-84.0728569	14	6.55	4.05	 
133950668897820000	2025-06-22 11:54:49	34.324376	-84.0727126	14	6.47	4.06	 
133950668917630000	2025-06-22 11:54:51	34.3246202	-84.0725531	14	6.41	4.07	 
133950668937740000	2025-06-22 11:54:53	34.3248871	-84.0723849	13	6.4	4.07	 
133950668957610000	2025-06-22 11:54:55	34.3251714	-84.0722124	14	6.38	4.11	 
133950668977770000	2025-06-22 11:54:57	34.3254709	-84.0720258	13	6.39	4.11	 
133950668997830000	2025-06-22 11:54:59	34.3257758	-84.0718359	13	6.55	4.11	 
133950669017970000	2025-06-22 11:55:01	34.326085	-84.0716449	13	6.7	4.13	 
133950669037750000	2025-06-22 11:55:03	34.3263953	-84.0714507	13	6.73	4.13	 
133950669057830000	2025-06-22 11:55:05	34.3267133	-84.0712521	13	6.74	4.14	 
133950669077960000	2025-06-22 11:55:07	34.3270377	-84.0710525	14	6.69	4.14	 
133950669097880000	2025-06-22 11:55:09	34.3273676	-84.0708506	17	6.68	4.14	 
133950669117780000	2025-06-22 11:55:11	34.3277083	-84.0706358	15	6.79	4.16	 
133950669138080000	2025-06-22 11:55:13	34.3280479	-84.0704275	15	7.02	4.16	 
133950669157790000	2025-06-22 11:55:15	34.3283962	-84.0702289	16	6.99	4.13	 
133950669177920000	2025-06-22 11:55:17	34.3287456	-84.070026	16	7	4.14	 
133950669197940000	2025-06-22 11:55:19	34.3290874	-84.0698263	16	6.99	4.12	 
133950669217960000	2025-06-22 11:55:21	34.3294194	-84.0696332	17	6.62	4.1	 
133950669238090000	2025-06-22 11:55:23	34.3297439	-84.0694476	16	6.62	4.12	 
133950669258030000	2025-06-22 11:55:25	34.3300661	-84.0692491	20	6.57	4.11	 
133950669278100000	2025-06-22 11:55:27	34.3303895	-84.0690418	19	6.49	4.13	 
133950669297920000	2025-06-22 11:55:29	34.3307237	-84.0688226	20	6.48	4.11	 
133950669318280000	2025-06-22 11:55:31	34.331059	-84.0686067	19	6.53	4.11	 
133950669338080000	2025-06-22 11:55:33	34.3313997	-84.0683897	21	6.55	4.1	 
133950669357930000	2025-06-22 11:55:35	34.3317393	-84.0681759	18	6.64	4.1	 
